28,16,13,12,23,01
14,27,22,28,26,31
07,30,06,33,23,03
27,32,29,07,17,18
12,18,14,25,01,07
25,07,08,06,20,21
27,21,03,19,04,28
06,25,10,30,08,16
07,20,04,16,06,19
16,18,03,29,22,01
15,29,32,22,06,12
08,06,32,10,22,18
16,09,20,22,33,03
11,33,26,03,05,15
17,05,18,01,29,10
09,28,23,05,11,17
20,15,19,24,11,07
31,29,13,21,02,28
11,33,04,22,18,05
29,27,17,05,01,15
14,33,07,04,26,32
17,14,21,08,15,12
30,01,33,22,14,04
30,14,01,03,33,19
05,15,28,33,12,03
13,05,09,32,20,18
15,30,04,23,21,14
32,25,26,33,23,16
30,07,13,03,02,12
06,25,16,17,07,24
05,15,26,08,32,16
02,12,11,16,14,15
10,06,03,19,23,05
22,26,27,07,06,08
30,23,28,04,03,22
20,13,22,25,28,09
27,32,14,16,29,07
06,02,30,10,04,25
01,02,08,12,30,16
10,12,07,06,15,21
27,26,25,12,31,16
09,05,21,15,31,26
17,27,21,25,32,05
02,15,19,24,09,13
03,12,31,32,11,05
20,25,28,12,29,04
30,24,07,32,18,06
25,04,15,14,07,02
13,04,15,10,30,19
14,07,05,06,25,28
33,04,10,17,28,32
07,28,23,08,20,29
20,18,15,29,01,02
10,16,02,27,30,08
20,32,30,29,22,26
24,23,11,20,17,06
07,31,05,14,08,03
01,10,24,02,05,19
30,11,02,17,27,33
25,20,08,18,09,29
23,15,30,14,20,03
28,13,32,26,24,07
26,32,33,01,31,27
14,28,33,09,08,31
03,16,22,33,25,26
32,01,20,33,31,11
14,31,06,02,07,18
14,08,25,11,03,29
14,20,23,09,30,07
02,32,19,07,11,03
07,15,04,11,17,16
13,11,06,28,20,32
32,12,23,18,11,13
20,04,12,17,08,30
09,20,32,33,11,04
18,24,08,02,28,12
15,11,18,21,27,29
04,30,06,25,29,05
25,32,13,33,01,11
02,09,16,30,21,31
12,05,07,14,15,20
32,01,09,14,28,16
28,31,18,09,25,19
13,20,01,30,17,15
28,10,23,19,05,16
16,09,18,27,17,22
20,12,21,29,03,01
26,04,05,32,31,23
10,09,02,31,21,01
12,23,03,18,21,05
11,30,20,25,06,18
04,10,30,28,16,23
19,24,15,02,31,32
33,08,30,22,20,12
23,28,02,14,01,29
05,32,30,11,26,02
21,32,20,23,10,19
16,13,11,19,10,30
13,17,07,26,32,33
03,07,27,23,30,13
08,10,23,05,26,15
10,25,07,05,14,17
10,32,04,29,18,09
29,24,04,03,22,18
26,32,23,17,31,16
19,28,12,07,22,18
11,15,21,30,09,19
10,16,23,06,13,21
24,30,29,21,13,32
30,12,14,09,20,31
07,17,11,15,03,31
11,06,22,21,15,08
21,16,20,29,26,30
32,04,30,23,03,06
30,11,18,26,16,14
26,10,18,04,15,09
08,30,22,23,16,27
28,23,26,01,08,33
04,07,26,10,30,20
27,12,14,15,21,05
13,12,23,28,15,32
18,20,15,06,31,02
33,06,09,23,32,18
29,26,31,15,06,21
21,18,26,12,22,09
08,13,07,30,14,29
09,12,11,27,32,19
03,01,30,02,33,15
26,32,24,14,28,08
15,13,23,22,29,12
03,15,06,23,12,26
27,07,16,32,02,11
20,17,11,18,15,30
20,26,23,22,10,33
30,33,01,23,03,17
01,15,07,24,06,30
11,10,09,18,08,05
24,05,17,01,04,27
07,03,19,10,23,05
26,17,19,27,06,20
05,06,30,27,19,02
26,15,25,14,19,06
13,16,02,07,33,20
15,04,32,17,06,02
03,15,14,06,18,09
08,21,09,04,27,26
14,17,05,11,18,28
18,23,04,14,02,13
17,19,03,20,10,24
30,31,33,08,21,15
04,33,22,15,16,32
25,01,26,12,23,05
06,12,33,26,18,20
15,01,17,08,21,03
28,03,13,17,31,11
03,25,15,30,06,02
29,33,10,25,17,14
04,24,21,31,23,30
21,02,05,22,07,26
30,18,24,01,21,04
30,22,04,26,01,06
10,17,08,14,06,19
22,24,32,04,29,19
14,29,28,33,22,10
22,09,26,05,28,03
33,22,08,26,07,14
07,19,31,32,17,08
22,29,18,13,07,26
05,10,29,27,33,02
18,26,19,12,17,27
05,13,17,06,28,10
25,13,03,20,29,33
30,16,07,31,29,14
19,08,23,25,09,26
32,25,19,07,14,23
04,29,01,33,24,28
18,10,28,05,09,12
21,16,15,14,05,19
32,20,19,10,15,28
26,24,08,19,11,16
16,13,33,25,27,09
32,02,22,18,12,15
18,32,28,30,01,12
01,24,18,32,03,25
01,33,27,05,19,20
05,08,30,22,19,27
20,04,14,12,11,30
15,26,11,29,10,12
22,07,21,10,13,01
10,16,15,29,25,11
14,19,08,11,02,26
27,02,22,31,23,32
11,24,33,22,10,26
09,05,07,29,24,15
27,04,31,33,09,16
03,33,05,07,10,14
03,21,24,22,29,07
18,13,17,02,12,14
24,25,04,09,20,31
06,10,22,09,12,17
19,14,13,23,22,05
21,18,17,31,25,32
16,22,10,29,23,31
28,07,04,16,21,09
30,15,09,23,17,10
13,22,32,18,27,06
27,29,30,14,25,19
27,19,05,17,28,32
31,24,03,06,08,17
22,12,33,16,01,18
07,32,03,25,12,21
26,17,21,30,09,28
08,14,21,28,27,17
24,23,22,15,16,10
11,10,06,07,15,30
06,16,17,03,08,09
08,06,27,24,12,31
08,14,21,29,28,03
28,01,15,23,16,04
26,16,04,10,12,28
28,27,30,18,03,01
31,23,03,12,14,32
14,19,02,24,18,07
22,27,03,16,11,06
06,17,08,23,16,01
30,01,29,31,07,26
27,10,26,30,04,05
24,01,20,12,04,29
20,13,04,30,07,29
09,29,07,08,18,32
08,04,26,21,10,12
25,31,18,13,12,02
14,04,25,29,22,32
32,05,20,04,03,10
13,30,16,26,33,06
30,26,04,12,33,22
18,11,05,13,07,02
18,22,01,14,30,08
24,19,15,11,20,01
22,13,28,33,09,01
18,01,05,22,10,30
21,01,26,27,06,28
12,33,06,15,18,05
08,05,26,17,20,30
05,23,29,17,07,27
19,11,10,26,33,15
07,21,22,30,12,29
13,30,19,31,15,05
01,12,07,02,09,18
14,09,05,17,11,16
17,24,27,06,13,08
02,05,12,01,31,26
32,30,06,08,17,07
06,15,02,32,29,31
27,21,12,31,01,29
28,20,30,21,19,26
08,30,22,23,13,25
26,16,23,11,19,31
02,16,17,25,06,20
21,12,19,20,06,27
31,02,29,23,10,17
04,08,01,13,10,33
27,11,01,26,19,24
13,03,10,25,12,19
30,27,32,11,21,18
14,22,13,12,09,20
16,18,28,24,33,15
21,10,32,13,01,29
26,09,29,05,20,07
33,16,22,10,27,03
12,09,24,04,03,11
27,22,20,23,11,08
25,22,27,06,28,13
07,13,01,10,22,29
10,03,09,11,19,15
01,22,12,31,24,28
18,02,28,23,06,13
18,07,29,14,11,17
03,29,05,09,21,11
18,30,33,12,17,31
14,21,28,16,23,05
06,31,21,03,11,15
15,28,18,19,20,06
09,01,14,22,29,32
26,01,32,29,13,21
18,23,24,26,19,15
05,29,17,19,32,27
17,08,21,19,16,18
28,20,26,30,11,21
18,25,32,08,16,26
28,24,32,12,20,18
12,26,20,28,19,09
28,30,15,10,03,13
31,09,11,02,17,27
33,23,06,05,02,26
20,22,02,07,17,05
14,03,21,29,12,33
33,08,06,29,11,16
11,31,03,21,17,09
28,08,02,15,16,22
20,05,03,16,04,30
17,14,30,21,32,02
03,08,27,17,21,11
21,31,32,09,30,29
02,16,27,15,23,26
30,22,13,17,23,01
18,27,14,22,16,01
03,24,25,22,15,05
29,27,08,04,23,22
17,08,06,13,11,19
04,18,22,25,03,29
14,29,04,09,07,02
04,01,31,20,19,25
30,17,21,29,11,33
11,23,06,25,10,01
13,11,03,05,24,19
01,19,30,28,17,22
28,03,17,16,23,09
24,26,18,07,03,27
18,04,30,24,22,26
31,11,25,09,08,12
08,28,14,32,25,23
24,26,22,01,23,06
30,25,20,26,11,27
03,31,06,02,17,04
01,05,22,26,16,21
06,16,14,10,22,12
25,17,19,03,02,15
20,08,22,07,18,03
25,01,18,02,21,29
11,16,01,31,33,26
01,10,04,18,13,25
06,33,13,11,07,03
22,23,01,21,09,16
05,22,07,03,27,16
05,09,31,27,03,11
07,20,22,21,05,30
27,21,31,19,10,09
28,13,09,24,16,06
31,26,10,19,09,23
05,33,03,27,18,20
19,03,32,07,13,16
28,01,23,13,15,32
07,04,32,24,26,19
21,03,28,22,10,27
12,07,18,11,06,25
31,08,25,03,11,13
32,18,04,25,16,10
32,07,26,10,09,03
11,05,07,27,17,03
16,20,01,26,10,05
27,12,15,05,33,24
18,23,31,25,26,04
16,07,32,14,25,11
17,09,12,13,02,10
07,04,15,28,02,24
01,07,14,13,04,08
33,12,07,20,13,03
28,09,08,02,24,18
12,18,21,24,25,29
17,07,10,29,23,02
20,08,12,14,32,02
25,07,27,32,30,09
18,08,33,06,04,20
18,16,15,22,30,21
18,27,29,30,32,08
31,03,33,04,27,14
03,02,19,11,05,20
04,13,26,18,30,08
32,22,10,09,20,30
08,06,32,18,01,29
19,03,24,18,05,32
13,05,10,19,29,15
24,14,23,18,22,33
30,11,32,17,31,02
30,31,27,05,13,11
19,28,08,07,03,15
28,02,33,04,10,29
21,03,05,04,08,01
08,05,29,27,22,14
30,02,29,19,17,12
14,20,12,06,27,10
14,21,11,18,26,20
32,17,05,15,25,18
24,33,19,15,09,14
18,08,29,16,01,19
20,25,03,14,21,04
07,23,04,06,25,32
14,28,06,08,21,29
06,16,15,12,20,31
17,22,32,13,16,30
28,13,27,25,15,08
11,28,05,31,09,19
04,13,14,33,02,08
01,14,21,31,06,30
18,30,15,06,17,08
32,12,04,03,14,11
23,18,19,11,28,22
11,13,23,06,21,17
32,33,11,24,16,05
21,19,31,25,07,04
21,09,02,23,06,16
15,28,24,17,10,26
30,08,17,20,33,29
07,11,20,06,23,01
29,08,19,01,02,16
04,01,03,06,29,07
25,08,10,07,13,27
19,11,18,20,21,05
32,21,31,14,17,29
28,29,22,02,06,11
28,16,18,23,03,01
13,17,18,16,27,10
03,02,08,07,26,29
14,33,03,27,26,16
25,13,18,05,01,08
04,33,19,31,14,18
02,12,11,17,28,15
04,23,16,02,18,30
06,19,26,09,07,02
28,12,30,21,18,01
09,24,21,20,13,32
03,30,10,14,11,08
19,03,32,16,13,33
03,09,31,26,01,11
19,30,14,13,24,15
27,24,07,06,29,19
11,30,21,03,14,19
23,10,11,31,16,33
03,21,23,14,30,31
31,01,29,12,08,04
14,02,09,12,25,23
18,04,03,17,11,28
08,16,32,24,04,30
04,19,12,06,31,10
30,16,27,22,03,21
19,06,08,21,11,09
03,20,13,30,08,29
24,22,03,09,27,02
16,04,29,14,26,01
18,26,03,22,16,23
27,25,09,17,32,08
13,33,03,07,17,32
07,10,27,02,18,04
11,25,03,06,31,09
20,05,31,10,28,16
23,11,31,04,29,16
26,21,20,01,12,18
25,09,24,10,05,32
18,01,22,20,26,33
04,30,03,22,18,08
24,13,16,01,20,26
05,32,27,15,29,18
05,03,28,21,26,07
03,33,25,28,15,10
32,30,17,08,14,03
15,04,27,02,25,14
04,25,18,05,19,01
32,15,04,17,22,12
27,14,06,22,26,10
06,24,16,01,05,30
25,03,33,07,10,13
05,22,09,27,11,12
22,20,06,14,21,05
26,02,20,10,09,04
07,18,14,30,20,33
30,33,01,20,11,07
01,20,25,31,14,27
04,22,03,06,16,01
27,25,09,18,08,12
05,02,15,32,11,03
08,12,13,23,29,04
01,17,31,15,27,04
28,23,30,09,03,13
02,07,23,31,26,28
22,04,29,13,10,16
29,01,15,31,32,20
27,10,26,22,16,19
25,31,22,18,16,23
23,08,18,01,19,11
07,08,14,23,21,25
04,11,09,26,17,18
14,31,27,10,17,21
15,24,22,21,11,17
23,19,04,22,21,31
13,30,28,26,18,10
29,04,20,31,25,06
26,33,14,06,30,22
04,09,26,33,03,22
12,32,30,22,01,21
29,18,22,14,27,09
30,21,33,15,31,04
11,03,17,19,04,30
02,16,24,33,08,13
19,33,32,30,23,15
31,18,13,32,14,12
20,02,25,03,28,32
24,06,05,22,08,04
04,03,06,33,31,27
08,15,06,24,33,14
01,20,30,27,02,14
01,07,08,03,30,10
20,22,23,26,14,06
33,21,32,22,05,16
01,29,26,20,28,10
29,27,08,20,14,10
14,18,28,05,33,17
13,33,31,15,04,09
11,08,22,01,17,16
14,33,18,12,09,27
05,18,17,01,26,23
08,06,30,24,02,20
30,13,08,01,17,06
02,28,12,19,14,33
15,14,31,05,12,20
07,03,22,28,31,27
28,12,31,25,14,15
19,20,24,13,01,04
12,09,27,26,28,20
32,30,26,18,01,11
12,24,27,18,09,23
10,06,07,11,18,23
11,20,14,15,26,27
33,09,18,13,05,01
29,17,03,20,21,01
17,18,33,16,24,15
16,19,12,23,18,02
08,02,20,21,16,11
08,12,22,07,24,21
20,02,11,15,23,29
01,16,22,13,18,19
25,03,11,24,20,26
09,12,08,04,30,05
06,10,04,31,26,24
18,06,21,24,25,02
12,17,21,25,28,01
18,29,09,19,26,07
15,03,13,28,29,23
14,18,21,16,22,32
26,22,15,29,17,20
11,06,20,17,13,32
05,22,17,33,31,03
19,13,09,12,08,33
32,29,17,21,04,10
22,23,21,25,10,33
19,03,33,01,25,15
16,13,18,29,05,27
20,21,03,02,05,24
29,31,19,11,05,12
13,20,03,11,02,27
20,16,29,30,22,05
10,30,14,33,03,07
08,07,16,11,24,17
18,33,11,06,30,08
08,30,29,17,28,04
28,03,12,24,21,14
23,24,15,21,04,05
30,18,24,26,22,23
19,25,05,30,13,17
30,19,15,32,05,23
17,27,29,10,05,15
12,24,22,01,25,23
18,03,17,04,21,31
13,25,21,11,23,15
04,31,28,05,29,33
03,10,07,05,28,30
28,31,17,01,27,11
27,32,26,24,30,11
30,27,02,07,17,06
15,31,25,12,06,02
10,12,20,06,17,13
19,29,32,25,09,13
17,32,02,20,28,22
32,18,29,31,13,23
21,07,06,20,10,14
10,21,02,18,30,31
32,16,12,13,05,23
26,03,28,16,31,23
28,18,16,21,10,03
25,15,26,28,33,22
19,31,32,16,28,22
19,02,17,30,22,14
32,25,12,02,24,23
10,07,04,17,16,21
03,29,09,13,21,27
33,16,10,02,17,15
15,23,27,31,22,20
24,20,26,18,05,31
16,32,03,10,31,12
32,20,15,08,13,17
04,14,03,07,19,09
14,07,27,16,17,05
27,06,08,11,16,14
02,01,32,29,22,18
24,03,17,04,19,32
02,11,27,09,07,21
13,14,04,19,23,28
04,03,16,13,27,02
21,22,01,02,20,05
26,21,23,05,29,09
22,13,32,06,26,04
17,26,24,14,01,13
31,08,33,04,32,03
01,07,17,23,30,13
29,09,32,02,03,15
32,33,14,29,06,26
16,05,01,21,06,12
31,09,11,33,13,27
31,08,05,27,07,14
04,29,06,19,12,27
26,08,05,20,30,06
18,28,05,03,32,09
32,27,33,16,18,04
32,22,08,26,21,23
19,24,20,27,03,26
04,08,17,27,31,28
16,04,05,02,06,20
13,28,07,21,26,16
28,12,15,21,19,01
07,04,05,21,26,29
12,27,14,05,21,01
19,04,13,12,30,11
14,20,18,10,03,07
16,11,25,23,21,32
03,29,15,23,24,17
07,28,06,15,30,27
07,24,11,28,19,20
20,28,07,03,17,08
15,19,14,01,27,08
10,17,32,03,15,20
07,17,10,29,22,12
03,16,19,05,12,08
04,08,12,17,07,06
02,33,07,23,20,32
03,20,05,22,11,06
09,23,33,25,15,03
27,16,05,25,14,18
13,01,15,05,25,21
04,13,26,14,30,18
18,14,07,01,25,16
18,10,04,29,27,02
02,12,07,10,11,24
25,20,15,09,03,05
14,20,10,27,05,33
14,23,29,02,04,33
04,25,11,23,06,14
13,26,19,08,25,02
06,31,14,18,32,28
05,31,06,19,33,10
13,18,12,25,11,17
32,14,01,30,04,07
32,31,07,25,01,20
18,06,01,13,32,30
01,20,11,18,22,07
15,04,09,26,12,31
28,22,27,06,17,32
15,30,14,06,08,04
33,18,03,12,23,30
15,21,10,27,07,06
26,18,27,22,20,15
30,29,04,28,12,22
07,29,03,19,16,15
25,16,19,24,07,10
31,03,17,15,05,13
12,30,29,10,03,24
09,25,26,24,10,20
13,31,01,11,24,26
23,15,32,04,33,30
04,02,23,21,30,33
04,18,30,16,23,07
14,06,05,24,02,31
22,09,19,21,16,24
04,02,31,09,14,16
16,13,31,10,24,22
33,15,12,31,22,19
28,10,05,27,30,23
26,17,04,33,05,18
12,28,09,29,18,21
33,27,03,05,09,23
23,06,29,25,17,04
08,31,19,28,26,13
27,12,26,15,11,01
09,21,25,29,01,32
05,26,19,31,23,20
24,18,03,20,07,01
23,15,16,08,09,26
24,11,07,12,27,29
22,14,08,13,09,20
01,07,15,02,20,19
05,16,09,03,14,30
07,01,19,20,11,14
10,02,30,26,12,04
14,12,32,26,27,01
24,28,25,03,09,20
15,20,32,26,03,11
22,17,33,24,08,32
04,22,28,11,25,09
16,18,11,13,31,14
29,26,06,18,09,20
01,09,06,08,18,20
20,06,24,33,10,19
08,16,14,12,04,22
04,08,26,14,16,03
33,07,31,24,09,21
33,01,25,08,13,10
16,26,21,03,20,12
02,04,10,25,28,11
12,16,21,17,23,22
18,32,30,10,27,23
18,30,02,13,22,11
02,11,23,12,07,20
09,24,23,14,21,05
33,25,09,21,12,31
24,07,11,18,14,29
06,21,26,10,25,04
06,05,15,10,30,31
19,31,27,17,12,29
30,05,32,22,20,33
29,17,13,05,18,21
04,07,14,29,27,10
01,14,17,32,02,30
21,14,20,03,19,06
02,26,32,09,20,12
02,03,08,27,10,25
16,10,06,28,07,08
07,05,02,03,08,27
16,09,22,18,24,20
18,07,15,10,01,20
18,22,06,17,16,01
04,05,08,07,32,06
30,16,27,26,11,21
16,23,11,29,24,02
30,21,24,32,12,01
16,21,02,19,29,18
28,11,27,20,07,04
32,07,14,24,22,12
26,19,31,21,12,20
21,28,29,30,16,12
28,17,05,25,32,18
08,07,20,12,14,19
19,20,15,25,05,29
16,20,32,10,04,23
09,22,28,14,05,01
02,14,21,22,30,27
09,26,25,32,22,04
03,01,32,06,21,04
06,26,14,25,12,20
32,07,13,10,11,01
09,27,14,05,31,32
19,20,21,10,25,15
10,32,08,33,12,21
31,24,26,30,06,02
20,25,19,29,14,16
12,06,11,19,13,22
23,25,22,01,06,03
25,10,31,27,02,06
12,01,30,06,16,05
04,09,08,16,29,17
32,21,19,30,13,23
20,07,24,19,08,16
06,02,22,16,31,03
09,13,15,30,11,22
18,08,11,26,25,10
31,02,29,22,17,27
33,32,11,22,27,19
33,07,20,17,15,23
31,05,02,21,04,15
28,09,20,26,33,05
08,09,01,22,23,04
22,12,19,31,15,09
09,26,28,33,20,06
08,27,28,23,01,07
31,14,11,22,03,24
32,30,18,07,13,16
07,27,08,21,32,18
20,25,06,18,09,33
12,07,30,03,04,31
25,03,14,24,07,01
14,33,03,01,05,08
20,33,16,30,02,31
09,06,22,01,17,21
08,32,10,25,31,23
21,15,09,13,33,26
31,26,18,20,16,11
19,14,20,21,31,22
17,08,10,06,31,30
27,14,28,31,08,13
20,18,01,08,13,12
26,23,15,29,28,10
09,21,07,23,10,30
17,18,11,29,24,07
05,02,09,21,16,03
32,12,09,28,03,15
26,02,25,09,14,19
08,14,33,06,09,24
10,22,05,33,26,21
13,12,26,25,03,31
26,31,10,29,20,19
16,30,04,12,01,20
22,19,28,32,30,27
09,05,10,24,25,13
11,33,32,14,27,20
28,08,01,31,13,04
33,13,14,30,21,09
01,24,20,32,18,33
14,25,17,28,30,20
19,10,22,02,24,32
26,08,25,03,01,07
19,10,27,25,13,18
29,11,08,32,03,30
21,08,04,25,01,11
16,33,28,14,30,27
24,20,29,03,30,27
03,24,05,32,21,27
20,26,24,03,23,08
13,30,07,14,19,17
04,24,21,26,10,05
08,10,09,26,14,16
17,13,03,25,05,31
27,07,21,18,26,28
19,26,06,15,05,29
16,07,23,28,02,13
33,30,15,28,08,18
21,03,08,16,17,29
21,33,30,10,22,12
02,20,29,22,11,15
31,11,24,02,13,08
06,01,13,32,16,07
23,24,25,13,05,20
13,14,32,29,33,27
18,14,15,31,20,27
16,07,28,13,10,27
01,27,25,28,29,12
16,23,19,13,33,20
27,24,28,11,03,05
11,23,04,26,07,19
12,27,01,08,31,11
25,23,28,05,32,21
20,01,30,29,25,21
32,25,08,19,06,29
09,28,11,16,14,27
25,04,02,09,24,03
15,29,17,01,14,12
29,10,15,09,02,03
19,25,06,07,21,29
14,11,25,12,29,16
29,11,08,17,09,16
08,27,31,11,01,07
15,16,23,07,32,22
26,01,18,27,12,28
12,06,07,31,32,02
09,10,24,21,04,22
06,10,21,17,13,18
17,25,29,22,10,08
07,29,21,17,19,20
29,25,18,16,10,26
29,11,25,17,16,28
26,04,11,17,20,03
02,13,26,30,18,17
08,30,27,32,26,02
02,20,07,30,13,27
04,09,08,20,01,19
02,15,08,31,11,05
21,24,19,06,20,03
26,17,01,31,09,07
13,32,22,24,20,09
10,02,01,03,05,22
05,32,01,09,10,18
28,04,10,32,18,14
33,10,08,29,24,07
25,21,13,32,23,01
30,14,19,01,08,17
30,14,10,03,20,19
26,05,09,27,17,11
22,01,31,02,28,09
11,24,32,23,05,10
05,06,28,08,02,30
15,31,25,12,14,05
30,32,04,28,08,07
22,23,01,05,18,03
07,26,11,03,20,17
21,29,14,12,30,32
31,33,07,30,01,27
28,13,04,01,23,30
19,07,14,13,08,06
16,10,09,24,01,22
01,33,32,22,10,07
25,12,17,28,20,04
12,20,23,32,18,04
17,09,16,13,18,11
29,23,19,10,25,22
06,03,05,26,33,17
12,10,31,22,30,18
07,02,03,25,01,10
26,19,21,33,27,18
10,21,24,03,33,22
05,02,04,24,28,03
18,30,16,05,26,12
19,01,04,12,11,27
07,17,10,02,06,33
28,01,18,14,03,26
18,30,31,07,17,19
01,02,29,26,30,14
24,28,20,09,30,25
23,31,22,12,26,15
26,23,30,12,29,07
24,16,12,04,22,25
13,18,29,20,01,16
17,22,31,33,16,19
32,12,02,22,19,27
21,23,14,12,02,30
27,03,19,06,08,11
11,09,33,12,14,15
17,02,01,18,04,19
16,28,19,07,11,26
27,09,25,32,19,33
13,12,31,11,27,05
32,20,07,03,08,24
30,06,15,16,17,33
04,30,06,15,08,12
08,09,33,05,14,21
12,06,01,20,19,32
28,20,32,21,05,03
06,28,04,17,02,21
06,05,03,30,18,02
11,32,33,16,09,28
25,31,18,24,30,19
17,08,28,29,21,26
28,13,16,06,31,21
09,02,33,21,31,05
20,29,19,21,28,15
01,30,12,13,31,23
13,04,17,24,27,15
24,23,26,02,17,08
24,25,13,03,06,07
31,28,30,20,12,10
03,32,17,26,33,28
11,10,07,08,17,26
03,15,17,07,32,14
16,33,32,09,05,02
20,02,08,19,10,32
20,05,10,15,03,07
17,18,24,03,02,25
23,14,04,05,12,06
05,27,24,23,03,32
08,07,24,05,25,27
14,32,26,09,18,17
27,24,21,07,25,28
10,04,05,08,11,03
08,25,16,23,13,14
27,30,20,01,07,14
25,27,04,29,30,11
32,22,17,28,11,20
27,23,06,13,02,14
15,32,07,02,26,29
13,32,16,20,06,28
17,27,11,28,14,01
31,26,13,08,29,15
27,01,14,05,13,11
15,02,30,17,22,07
20,31,22,10,26,01
14,02,32,11,07,12
15,18,30,26,25,14
26,25,27,32,10,07
12,33,13,08,16,04
16,20,05,19,25,28
25,31,18,08,05,23
30,33,11,17,28,31
25,26,04,11,32,19
03,21,07,31,08,05
23,13,08,32,17,21
17,02,12,16,27,30
12,11,30,04,05,32
01,17,24,08,02,13
30,18,09,22,05,20
09,08,17,23,14,05
23,19,09,26,01,21
01,10,27,26,21,03
04,30,17,15,31,06
13,04,07,25,06,10
23,07,28,10,01,32
09,04,26,21,19,20
26,28,11,13,10,12
